TransportType    LoadFactor                  WorkLoad                  MsgSizeRange  SizeCntPercent  BytesPercent   UnschedBytes   MeanStretch   MedianStretch 99PercentStretch
    Homa             0.8                FACEBOOK_HADOOP_ALL                 1559         1.07761        0.01360          9328       1.2322655168        NA             NA      
    Homa             0.8                FACEBOOK_HADOOP_ALL                 1559         1.07761        0.01360          9328            NA       1.21560359801        NA      
    Homa             0.8                FACEBOOK_HADOOP_ALL                 1559         1.07761        0.01360          9328            NA             NA       1.56997898863 
    Homa             0.8                FACEBOOK_HADOOP_ALL                 1624         1.04031        0.01385          9328      1.22238903217        NA             NA      
    Homa             0.8                FACEBOOK_HADOOP_ALL                 1624         1.04031        0.01385          9328            NA       1.20649612193        NA      
    Homa             0.8                FACEBOOK_HADOOP_ALL                 1624         1.04031        0.01385          9328            NA             NA       1.56126565721 
    Homa             0.8                FACEBOOK_HADOOP_ALL                 1865         0.90288        0.01267          9328      1.22297692419        NA             NA      
    Homa             0.8                FACEBOOK_HADOOP_ALL                 1865         0.90288        0.01267          9328            NA       1.20679663795        NA      
    Homa             0.8                FACEBOOK_HADOOP_ALL                 1865         0.90288        0.01267          9328            NA             NA       1.55427985239 
    Homa             0.8                FACEBOOK_HADOOP_ALL                 2862         0.99641        0.01886          9328      1.22441388454        NA             NA      
    Homa             0.8                FACEBOOK_HADOOP_ALL                 2862         0.99641        0.01886          9328            NA       1.20753112124        NA      
    Homa             0.8                FACEBOOK_HADOOP_ALL                 2862         0.99641        0.01886          9328            NA             NA       1.55728942801 
    Homa             0.8                FACEBOOK_HADOOP_ALL                 4582         1.02119        0.03069          9328      1.21914073216        NA             NA      
